Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180726093120-3881-R02-C07	92	46864	509.391	4.469	254.994	255	129892.011
20180726093120-3882-R02-C07	63	30772	488.444	2.935	255	255	124553.333
20180726093120-3883-R02-C07	83	45004	542.217	4.292	255	255	138265.301
20180726103846-9875-R02-C07	66	32668	494.970	3.115	255	255	126217.273
20180726103846-9876-R02-C07	66	26728	404.970	2.549	255	255	103267.273
20180726103846-9877-R02-C07	58	33055	569.914	3.152	255	255	145328.017
20180726103846-9878-R02-C07	61	31758	520.623	3.029	254.993	255	132754.672
20180726103846-9879-R02-C07	50	26866	537.320	2.562	255	255	137016.600
20180726103846-9880-R02-C07	72	35686	495.639	3.403	255	255	126387.917
20180726103846-9881-R02-C07	55	27873	506.782	2.658	255	255	129229.364
20180726103846-9882-R02-C07	54	28180	521.852	2.687	255	255	133072.222
